"my.site.num,study.site,study,""jumping.worms (Amynthus, metaphire, megascolecids)"",area.sampled.m2,site.replicates,replicate.size.m2,collection.method,replicate.mindistance.m,site.mindistance,sampling.notes,sample.year,sample.month,latitude,longitude,country,state/province,dist.road,elevation,altitude.m.asl,habitat.type,dom.tree.spp,dom.tree,dom.veg.spp,dom.veg,annual.precip.mm,ph,ph.method,soil.moisture.pct,mean.july.tempc,mean.jan.tempc,mean.study.temp,soil.temp,mean.annu.soil.temp,organic.C.kg,organic.N,soil.organic.matter%,,Allolobophora.chlorotica,Amynthas.agrestis,Aporrectodea.caliginosa,Aporrectodea.rosea,Aporrectodea.trapezoides,Aporrectodea.tuberculata ,Aporrectodea.turgida,Bimastos.rubidus,Aporrect.unknown,Bimastos.parvus,Dendrobaena.octaedra,Dendrobaena.unknown,Dendrodrilus.unknown,Eisenia.fetida,Eisenia.hortensis,Eisenia.lucens,Eisenia.teteadra,Lumbricus.castaneus,Lumbricus.octaedra,Lumbricus.rubellus,Lumbricus.terrestris,Lumbricus.unknown,Octolasion.cyaneum,Octalasion.tyrtaeum,Octalasian.unknown,anecic.unknown,endo.unknown,epi.unknown,epi/endo.unknown,Unknown"
"19,Pine River,""Corio et al., 2009"",N,0.3,5,0.06,mustard,NA,1000,20 by 30 cm sampled 1x,2005,Oct,45.88716,-88.68605,US,Wisconsin,100,,,mesic forest,A. saccharum,sugar maple,,,610-1140,,,,20,-11,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"20,Richardson Lake,""Corio et al., 2009"",N,0.3,5,0.06,mustard,NA,1000,20 by 30 cm sampled 1x,2005,Oct,45.44103,-88.71359,US,Wisconsin,100,,,mesic forest,A. saccharum,sugar maple,,,610-1140,,,,20,-11,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"21,Wabeno,""Corio et al., 2009"",N,0.3,5,0.06,mustard,NA,1000,20 by 30 cm sampled 1x,2005,Oct,45.43764,-88.50041,US,Wisconsin,100,,,mesic forest,A. saccharum,sugar maple,,,610-1140,,,,20,-11,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"22,Whisker Lake,""Corio et al., 2009"",N,0.3,5,0.06,mustard,NA,1000,20 by 30 cm sampled 1x,2005,Oct,45.94612,-88.47141,US,Wisconsin,100,,,mesic forest,A. saccharum,sugar maple,,,610-1140,,,,20,-11,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"23,""I, II, III"",""Eisenhauer et al., 2007"",N,7.5,30,0.25,hand/formalin,10,NA,3 transects 20 m apart starting at 25 meters from road going into forest,2004,Aug/Sept,51.033333,-115.066667,Canada,Alberta,25-200,,1410,forest,Populus tremuloides,trembling aspen,,""dense, herbs, roses, grasses"",625,5.93,neglects to say-plaigerism!,,,,,,3.8,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0"
"24,Site 10,""Duffy, 2020"",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.81491,-75.53369,US,New York,NA,,,forest,,,,,,6.6,,55.67373082,,,,,,,,48.82558721,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
"25,Site 11,""Duffy, 2020"",Y,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.81898,-75.54278,US,New York,NA,,,forest,,,,,,7.8,,41.93866661,,,,,,,,16.70835418,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"26,Site 12,""Duffy, 2020"",Y,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.81904,-75.54492,US,New York,NA,,,forest,,,,,,7.4,,38.32210086,,,,,,,,13.61386139,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"27,Site 13,""Duffy, 2020"",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.82094,-75.6244,US,New York,NA,,,forest,,,,,,7.1,,38.77998259,,,,,,,,20.85614734,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0"
"28,Site 14,""Duffy, 2020"",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.80427,-75.6257,US,New York,NA,,,forest,,,,,,6.0,,23.28278658,,,,,,,,10.84277969,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0"
"29,Site 15,""Duffy, 2020"",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.81745,-75.50292,US,New York,NA,,,forest,,,,,,5.9,,32.12100612,,,,,,,,14.12880679,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0"
"30,Site 16,""Duffy, 2020"",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.81595,-75.50883,US,New York,NA,,,forest,,,,,,4.8,,37.15531657,,,,,,,,18.50760923,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0"
"31,Site 17,""Duffy, 2020"",Y,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.81679,-75.53807,US,New York,NA,,,forest,,,,,,6.2,,28.19525154,,,,,,,,12.14814815,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"32,Site 18,""Duffy, 2020"",Y,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.81584,-75.53672,US,New York,NA,,,forest,,,,,,5.2,,21.66247547,,,,,,,,10.64467766,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"33,Site 20,""Duffy, 2020"",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.80371,-75.62638,US,New York,NA,,,forest,,,,,,5.8,,35.40747999,,,,,,,,17.49750748,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0"
"34,Site 21,""Duffy, 2020"",Y,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.80288,-75.52181,US,New York,NA,,,forest,,,,,,5.2,,29.26048476,,,,,,,,11.21076233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"35,Site 22,""Duffy, 2020"",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.81731,-75.50443,US,New York,NA,,,forest,,,,,,5.4,,35.54083885,,,,,,,,13.36336336,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0"
"36,Site 23,""Duffy, 2020"",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.81549,-75.51043,US,New York,NA,,,forest,,,,,,5.6,,62.58156266,,,,,,,,54.58601884,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37,APHG,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2013,July,42.9142,-75.83349,US,New York,300,467,,deciduous forest,,,,,,5.37,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1"
"38,APHT,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2013,July,42.91141,-75.83684,US,New York,122,470,,deciduous forest,,,,,,4.89,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1"
"39,APWT,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2013,July,42.91865,-75.83267,US,New York,228,432,,deciduous forest,,,,,,6.99,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"40,ATKN,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2013,June,42.91526,-75.88869,US,New York,580,460,,deciduous forest,,,,,,4.33,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1"
"41,BGPL,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2014,June,42.910000,-75.88775,US,New York,37.1,417,,deciduous forest,,,,,,6.35,,,,,,,,,,,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1"
"42,BEAT,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2013,June,42.81725,-75.50283333,US,New York,43,436,,plantation,,,,,,5.75,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1"
"43,CBF-PP-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.78523333,-75.40521667,US,New York,670.075,531,,plantation,,,,,,4.6,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"44,CBF-PP-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.74735,-75.3894,US,New York,95,539,,plantation,,,,,,4.53,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"45,CBF-PP-3,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.75808333,-75.42995,US,New York,78.102,435,,plantation,,,,,,6.14,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0"
"46,CBF-SM-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.78441667,-75.39075,US,New York,840.773,520,,deciduous forest,,,,,,5.93,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"47,CBF-SM-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.7808,-75.36658333,US,New York,0,492,,deciduous forest,,,,,,5.36,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0"
"48,CBF-SM-3,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.77325,-75.38326667,US,New York,56.569,534,,deciduous forest,,,,,,3.76,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"49,CBF-SM-4,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.75565,-75.39803333,US,New York,40,529,,deciduous forest,,,,,,5.68,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0"
"50,CBP-OF-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.80131667,-75.62375,US,New York,302.655,462,,old field,,,,,,6.1,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0"
"51,CBP-OF-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.80673333,-75.62226667,US,New York,20,482,,old field,,,,,,6.35,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0"
"52,CBP-PP-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,June,42.80138333,-75.62123333,US,New York,254.951,459,,plantation,,,,,,5.4,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0"
"53,CBP-PP-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,June,42.80625,-75.62026667,US,New York,20,466,,plantation,,,,,,6.15,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"54,CBP-SM-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,June,42.80268333,-75.62493333,US,New York,460,469,,deciduous forest,,,,,,5.83,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0"
"55,CBP-SM-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,June,42.80415,-75.62465,US,New York,358.469,481,,deciduous forest,,,,,,5.9,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0"
"56,CBP-YD-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.80723333,-75.6241,US,New York,22.361,495,,yard,,,,,,5.91,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0"
"57,CBP-YD-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.80238333,-75.62243333,US,New York,384.838,456,,yard,,,,,,7.43,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0"
"58,CGC-OF-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.81758333,-75.52633333,US,New York,114.018,353,,old field,,,,,,6.71,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"59,CGC-OF-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.81283333,-75.53835,US,New York,300.832,394,,old field,,,,,,6.27,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0"
"60,CGC-PP-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,June,42.8122,-75.53883333,US,New York,278.568,391,,plantation,,,,,,5.49,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"61,CGC-PP-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.8194,-75.52515,US,New York,334.215,370,,plantation,,,,,,5.57,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"62,CGC-SM-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,June,42.80763333,-75.53946667,US,New York,186.815,405,,deciduous forest,,,,,,5.3,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"63,CGC-SM-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,June,42.81175,-75.53286667,US,New York,718.401,454,,deciduous forest,,,,,,5.5,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"64,CGC-SM-3,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,June,42.81411667,-75.53496667,US,New York,553.263,413,,deciduous forest,,,,,,5.18,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"65,CGC-YD-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.82188333,-75.54235,US,New York,60,340,,yard,,,,,,7.03,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0"
"66,CGC-YD-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.8174,-75.53415,US,New York,250,378,,yard,,,,,,7.21,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0"
"67,CPF-MF-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.81173333,-75.56465,US,New York,411.461,398,,deciduous forest,,,,,,4.54,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0"
"68,CPF-OF-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.81278333,-75.56076667,US,New York,348.855,359,,old field,,,,,,6.39,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0"
"69,CPF-PP-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.8107,-75.56393333,US,New York,277.309,362,,plantation,,,,,,5.67,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0"
"70,CTH-SM-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,June,42.81796667,-75.41768333,US,New York,500.1,551,,deciduous forest,,,,,,4.79,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"71,CTH-SM-2,""McCay & Scull, 2019"",N,2.16,6,0.36,mustard,,50,Madison County site,2009,June,42.818167,-75.41585,US,New York,553.624,526,,deciduous forest,,,,,,5.75,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0"
"72,CUHL,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2014,June,42.815,-75.54083333,US,New York,,340,,deciduous forest,,,,,,5.08,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0"
"73,CUOG-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2013,July,42.80085,-75.5347,US,New York,250,428,,deciduous forest,,,,,,5.96,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"74,CUOG-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2013,July,42.813583,-75.5346,US,New York,,428,,deciduous forest,,,,,,5.29,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"75,CZSP,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2013,June,42.983847,-75.84985,US,New York,214,277,,yard,,,,,,6.12,,,,,,,,,,,,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0"
"76,DPSS,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2014,June,42.81121666,-75.53951666,US,New York,262.39,379,,deciduous forest,,,,,,4.39,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"77,ESF-PP-1,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.75596667,-75.5893,US,New York,170,460,,plantation,,,,,,5.85,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0"
"78,ESF-PP-2,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.75566667,-75.59155,US,New York,55,478,,plantation,,,,,,4.74,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"79,GILL,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2013,June,42.9189,-75.85217,US,New York,64,367,,deciduous forest,,,,,,5.09,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"80,GRAL,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2013,June,42.91717,-75.88884,US,New York,425,434,,deciduous forest,,,,,,5.41,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1"
"81,GVYD,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2014,June,42.935431,-75.851526,US,New York,55.69,383,,yard,,,,,,6.12,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1"
"82,KBF-SM,""McCay & Scull, 2019"",N,1.08,3,0.36,mustard,,50,Madison County site,2012,Oct,42.49674,-75.31133,US,New York,154,491,,deciduous forest,,,,,,3.57,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
